track,note,velocity,time,anomaly
1,75,49,0,0
1,75,0,90,0
1,72,0,0,0
1,84,0,0,0
1,80,116,60,3
1,72,51,0,0
1,84,60,0,0
1,84,0,120,0
1,72,0,0,0
1,74,0,0,0
1,65,42,120,0
1,76,38,60,2
1,63,43,0,0
1,63,0,60,0
1,56,45,1320,2
1,62,0,60,0
1,60,46,0,0
1,60,0,60,0
